%!I(MISSING)D	X	Y	Z	SNR
1779	-56.659670	338.825370	1.100000	-100.00
1780	-479.990724	355.746681	1.100000	-100.00
1781	-447.650599	308.039918	1.100000	-100.00
1782	-535.639940	389.752961	1.100000	-100.00
1783	-425.974773	357.857575	1.100000	-100.00
1784	-293.086170	690.420308	1.100000	-100.00
1785	-101.390211	738.831379	1.100000	-100.00
1786	-192.533508	239.201964	1.100000	-100.00
1787	-437.416657	392.518421	1.100000	-100.00
1788	-292.911975	632.504738	1.100000	-100.00
1789	-190.772301	518.840091	1.100000	-100.00
1790	-262.552232	377.608253	1.100000	-100.00
1791	-414.805119	618.205176	1.100000	-100.00
1792	-283.496862	824.616471	1.100000	-100.00
1793	-553.230055	408.973146	1.100000	-100.00
1794	-344.768909	838.688331	1.100000	-100.00
1795	-319.494980	725.729922	1.100000	-100.00
1796	-272.929723	596.359986	1.100000	-100.00
1797	-76.624809	517.551306	1.100000	-100.00
1798	-243.122433	525.443169	1.100000	-100.00
1799	-549.885916	505.971906	1.100000	-100.00
1800	-301.953324	818.302230	1.100000	-100.00
1801	-387.674110	664.512129	1.100000	-100.00
1802	-199.190101	372.254256	1.100000	-100.00
1803	-149.019612	578.303735	1.100000	-100.00
1804	-496.171382	498.817300	1.100000	-100.00
1805	-407.749262	718.650173	1.100000	-100.00
1806	-406.689761	563.333536	1.100000	-100.00
1807	-422.277392	376.277320	1.100000	-100.00
1808	-496.342148	346.248905	1.100000	-100.00
1809	-320.629861	617.613984	1.100000	-100.00
1810	-344.837448	466.803763	1.100000	-100.00
1811	-15.766394	482.172594	1.100000	-100.00
1812	-121.517442	365.737054	1.100000	-100.00
1813	-109.807733	422.735259	1.100000	-100.00
1814	-384.683534	609.309610	1.100000	-100.00
1815	-51.738668	565.716449	1.100000	-100.00
1816	-30.813163	437.122418	1.100000	-100.00
1817	-446.734882	290.770157	1.100000	-100.00
1818	-312.712603	541.651188	1.100000	-100.00
1819	-25.454277	431.974300	1.100000	-100.00
1820	-458.371961	715.910941	1.100000	-100.00
1821	-237.540370	667.484066	1.100000	-100.00
1822	-560.211109	647.927459	1.100000	-100.00
1823	-367.191112	633.310665	1.100000	-100.00
1824	-177.838164	489.114515	1.100000	-100.00
1825	-498.833167	429.391279	1.100000	-100.00
1826	-188.449610	730.743895	1.100000	-100.00
1827	-249.780211	756.985357	1.100000	-100.00
1828	-171.117877	284.326292	1.100000	-100.00
1829	-311.053702	455.043446	1.100000	-100.00
1830	-173.770678	641.942444	1.100000	-100.00
1831	-40.181691	333.275182	1.100000	-100.00
1832	-565.210995	640.621195	1.100000	-100.00
1833	-548.085286	372.453542	1.100000	-100.00
1834	-80.468564	641.005157	1.100000	-100.00
1835	-476.781113	324.560165	1.100000	-100.00
1836	-72.175918	309.191482	1.100000	-100.00
1837	-302.683761	649.757450	1.100000	-100.00
1838	-110.255689	305.778696	1.100000	-100.00
1839	-72.933140	655.098539	1.100000	-100.00
1840	-390.912859	729.646808	1.100000	-100.00
1841	-334.478437	712.288075	1.100000	-100.00
1842	-291.357455	646.206015	1.100000	-100.00
1843	-565.185837	657.168600	1.100000	-100.00
1844	-560.371875	560.932407	1.100000	-100.00
1845	-396.543359	717.221854	1.100000	-100.00
1846	-471.726817	361.764176	1.100000	-100.00
1847	-359.808453	792.355349	1.100000	-100.00
1848	-77.453005	547.823236	1.100000	-100.00
1849	-498.717972	530.637735	1.100000	-100.00
1850	-346.577149	587.833208	1.100000	-100.00
1851	-468.619834	273.021330	1.100000	-100.00
1852	-123.399733	339.501690	1.100000	-100.00
1853	-605.726725	640.467981	1.100000	-100.00
1854	-119.158987	606.026684	1.100000	-100.00
1855	-158.233056	568.514107	1.100000	-100.00
1856	-246.464579	418.362469	1.100000	-100.00
1857	-54.463307	542.773227	1.100000	-100.00
1858	-432.243216	778.665495	1.100000	-100.00
1859	-213.589143	486.596873	1.100000	-100.00
1860	-403.125610	421.463653	1.100000	-100.00
1861	-523.938848	404.536659	1.100000	-100.00
1862	-603.361409	494.146821	1.100000	-100.00
1863	-96.114050	697.534910	1.100000	-100.00
1864	-208.909855	377.398883	1.100000	-100.00
1865	-324.610096	770.102937	1.100000	-100.00
1866	-21.418872	569.418498	1.100000	-100.00
1867	-184.409894	645.305040	1.100000	-100.00
1868	-260.355208	650.594264	1.100000	-100.00
1869	-115.531550	487.094093	1.100000	-100.00
1870	-473.701954	480.578541	1.100000	-100.00
1871	-273.236148	334.917405	1.100000	-100.00
1872	-546.310734	612.936893	1.100000	-100.00
1873	-398.425523	655.758114	1.100000	-100.00
1874	-222.643521	222.585151	1.100000	-100.00
1875	-430.295323	420.616249	1.100000	-100.00
1876	-279.891380	745.922455	1.100000	-100.00
1877	-441.452823	793.715003	1.100000	-100.00
1878	-312.568213	737.883149	1.100000	-100.00
1879	-261.829482	393.886079	1.100000	-100.00
1880	-180.583264	386.133812	1.100000	-100.00
1881	-266.479360	270.270066	1.100000	-100.00
1882	-224.375540	678.378081	1.100000	-100.00
1883	-256.456301	822.018873	1.100000	-100.00
1884	-181.145106	448.099196	1.100000	-100.00
1885	-342.976060	288.469381	1.100000	-100.00
1886	-202.805087	376.855519	1.100000	-100.00
1887	-11.538425	684.987814	1.100000	-100.00
1888	-124.568176	282.588615	1.100000	-100.00
1889	-391.410702	294.572163	1.100000	-100.00
1890	-392.619027	388.547441	1.100000	-100.00
1891	-348.048198	386.703597	1.100000	-100.00
1892	-11.132834	498.688727	1.100000	-100.00
1893	-510.925329	419.176915	1.100000	-100.00
1894	-335.761578	560.420053	1.100000	-100.00
1895	-323.231221	552.737946	1.100000	-100.00
1896	-10.785809	350.606256	1.100000	-100.00
1897	-120.631757	637.577801	1.100000	-100.00
1898	-364.266679	495.801837	1.100000	-100.00
1899	-303.100305	773.248947	1.100000	-100.00
1900	-436.770547	536.237631	1.100000	-100.00
1901	-535.080332	513.558342	1.100000	-100.00
1902	-255.084666	485.131289	1.100000	-100.00
1903	-284.536529	237.160320	1.100000	-100.00
1904	-303.344536	195.604367	1.100000	-100.00
1905	-177.285821	257.582463	1.100000	-100.00
1906	-55.429928	338.809067	1.100000	-100.00
1907	-283.320895	340.924262	1.100000	-100.00
1908	-126.200846	392.301697	1.100000	-100.00
1909	-353.702218	638.143969	1.100000	-100.00
1910	-122.939400	590.021785	1.100000	-100.00
1911	-106.625662	632.747369	1.100000	-100.00
1912	-50.265636	404.793449	1.100000	-100.00
1913	-0.880961	537.925478	1.100000	-100.00
1914	-498.354149	724.444906	1.100000	-100.00
1915	-99.412001	671.732225	1.100000	-100.00
1916	-225.642801	688.339305	1.100000	-100.00
1917	-259.316414	633.010026	1.100000	-100.00
1918	-312.487487	214.363669	1.100000	-100.00
1919	-181.318403	499.495748	1.100000	-100.00
1920	-175.900629	495.712282	1.100000	-100.00
1921	-182.343227	372.212611	1.100000	-100.00
1922	-435.329653	730.165134	1.100000	-100.00
1923	-466.891501	463.329235	1.100000	-100.00
1924	-564.829751	635.335584	1.100000	-100.00
1925	-530.000756	731.236431	1.100000	-100.00
1926	-265.487608	761.964053	1.100000	-100.00
1927	-6.033562	348.040027	1.100000	-100.00
1928	-157.672398	725.873456	1.100000	-100.00
1929	-250.659197	209.251705	1.100000	-100.00
1930	-304.411200	211.253672	1.100000	-100.00
1931	-59.730655	675.441063	1.100000	-100.00
1932	-376.339434	760.092658	1.100000	-100.00
1933	-590.946264	705.664370	1.100000	-100.00
1934	-300.879935	261.425718	1.100000	-100.00
1935	-423.330622	458.540272	1.100000	-100.00
1936	-164.621807	429.064138	1.100000	-100.00
1937	-495.734339	494.344622	1.100000	-100.00
1938	-517.193981	322.396324	1.100000	-100.00
1939	-555.726697	470.289934	1.100000	-100.00
1940	-74.460182	580.087838	1.100000	-100.00
1941	-481.645440	730.717512	1.100000	-100.00
1942	-400.730093	233.244596	1.100000	-100.00
1943	-232.297199	432.627433	1.100000	-100.00
1944	-500.351184	517.076168	1.100000	-100.00
1945	-320.963214	843.801294	1.100000	-100.00
1946	-121.175917	435.464211	1.100000	-100.00
1947	-555.780308	335.797513	1.100000	-100.00
1948	-116.960773	286.438133	1.100000	-100.00
1949	-549.870559	396.566850	1.100000	-100.00
1950	-53.901486	486.248125	1.100000	-100.00
1951	-435.217006	361.160147	1.100000	-100.00
1952	-290.871984	790.438886	1.100000	-100.00
1953	-438.472676	524.061527	1.100000	-100.00
1954	-319.183378	848.228803	1.100000	-100.00
1955	-70.579185	676.040286	1.100000	-100.00
1956	-554.442928	451.856384	1.100000	-100.00
1957	-166.001628	327.539710	1.100000	-100.00
1958	-197.898557	395.190073	1.100000	-100.00
1959	-602.882064	676.618264	1.100000	-100.00
1960	-339.435552	633.968425	1.100000	-100.00
1961	-258.325112	493.685299	1.100000	-100.00
1962	-277.141202	394.829734	1.100000	-100.00
1963	-170.497265	397.724948	1.100000	-100.00
1964	-343.111285	591.446261	1.100000	-100.00
1965	-312.578875	805.991461	1.100000	-100.00
1966	-576.699583	702.745938	1.100000	-100.00
1967	-482.771625	675.072103	1.100000	-100.00
1968	-199.777848	517.332635	1.100000	-100.00
1969	-257.794421	732.869625	1.100000	-100.00
1970	-28.401518	655.714322	1.100000	-100.00
1971	-40.781491	709.154722	1.100000	-100.00
1972	-167.076938	540.150871	1.100000	-100.00
1973	-350.631494	348.027622	1.100000	-100.00
1974	-341.725090	315.982053	1.100000	-100.00
1975	-533.249321	550.419384	1.100000	-100.00
1976	-293.988814	247.616554	1.100000	-100.00
1977	-226.643453	776.970799	1.100000	-100.00
1978	-419.430731	332.891996	1.100000	-100.00
1979	-571.621326	580.338501	1.100000	-100.00
1980	-360.458553	405.057626	1.100000	-100.00
1981	-2.226251	447.165154	1.100000	-100.00
1982	-47.797201	351.661114	1.100000	-100.00
1983	-155.432880	275.235113	1.100000	-100.00
1984	-250.543049	575.343387	1.100000	-100.00
1985	-217.210856	629.679073	1.100000	-100.00
1986	-246.000294	504.530670	1.100000	-100.00
1987	-446.044390	663.760221	1.100000	-100.00
1988	-516.888945	406.255233	1.100000	-100.00
1989	-390.334964	293.968235	1.100000	-100.00
1990	-124.769004	734.944779	1.100000	-100.00
1991	-275.608225	372.374460	1.100000	-100.00
1992	-357.691375	221.787141	1.100000	-100.00
1993	-536.943807	735.366283	1.100000	-100.00
1994	-138.716170	377.689866	1.100000	-100.00
1995	-276.823520	307.744286	1.100000	-100.00
1996	-511.710225	697.831642	1.100000	-100.00
1997	-241.999964	374.163890	1.100000	-100.00
1998	-287.530120	274.767938	1.100000	-100.00
1999	-465.431879	623.867511	1.100000	-100.00
2000	-266.898086	228.248156	1.100000	-100.00
2001	-304.837501	767.610205	1.100000	-100.00
2002	-120.463129	469.337914	1.100000	-100.00
2003	-195.747710	602.926667	1.100000	-100.00
2004	-557.508444	476.594929	1.100000	-100.00
2005	-443.161899	385.610321	1.100000	-100.00
2006	-334.404290	606.933005	1.100000	-100.00
2007	-96.731415	514.385111	1.100000	-100.00
2008	-317.207611	283.306225	1.100000	-100.00
2009	-538.154667	590.794032	1.100000	-100.00
2010	-416.400812	325.619244	1.100000	-100.00
2011	-256.855099	479.375785	1.100000	-100.00
2012	-189.469545	805.588774	1.100000	-100.00
2013	-242.010903	700.346638	1.100000	-100.00
2014	-457.784354	500.741541	1.100000	-100.00
2015	-339.484497	672.430650	1.100000	-100.00
2016	-62.696126	389.494995	1.100000	-100.00
2017	-338.007309	623.801736	1.100000	-100.00
2018	-126.302532	613.664043	1.100000	-100.00
2019	-102.576657	757.134626	1.100000	-100.00
2020	-185.678663	764.812972	1.100000	-100.00
2021	-289.875585	288.636362	1.100000	-100.00
2022	-285.968537	287.391112	1.100000	-100.00
2023	-180.402146	652.947915	1.100000	-100.00
2024	-185.558824	307.082181	1.100000	-100.00
2025	-30.599716	610.726976	1.100000	-100.00
2026	-163.992107	375.980883	1.100000	-100.00
2027	-441.057859	712.410834	1.100000	-100.00
2028	-364.104584	756.457632	1.100000	-100.00
2029	-139.906697	778.049510	1.100000	-100.00
2030	-294.033779	660.960579	1.100000	-100.00
2031	-362.782500	438.870985	1.100000	-100.00
2032	-460.845638	683.325604	1.100000	-100.00
2033	-338.023069	609.699598	1.100000	-100.00
2034	-212.146433	333.787382	1.100000	-100.00
2035	-516.014605	326.931517	1.100000	-100.00
2036	-530.095849	728.373572	1.100000	-100.00
2037	-591.159851	567.001845	1.100000	-100.00
2038	-424.280528	526.771391	1.100000	-100.00
2039	-428.970719	668.892339	1.100000	-100.00
2040	-290.964226	683.885399	1.100000	-100.00
2041	-309.312672	791.599943	1.100000	-100.00
2042	-200.603265	599.186148	1.100000	-100.00
2043	-353.248052	567.005450	1.100000	-100.00
2044	-54.767642	401.736952	1.100000	-100.00
2045	-448.876199	278.236296	1.100000	-100.00
2046	-443.950685	346.997363	1.100000	-100.00
2047	-129.341635	755.359952	1.100000	-100.00
2048	-338.724753	504.301441	1.100000	-100.00
2049	-454.650246	670.136796	1.100000	-100.00
2050	-12.573611	359.219740	1.100000	-100.00
2051	-324.591791	377.148446	1.100000	-100.00
2052	-187.832344	433.420285	1.100000	-100.00
2053	-117.647408	467.127626	1.100000	-100.00
2054	-149.718879	439.128377	1.100000	-100.00
2055	-579.047261	402.337253	1.100000	-100.00
2056	-510.541438	373.387076	1.100000	-100.00
2057	-387.793536	512.039258	1.100000	-100.00
2058	-256.226396	774.395730	1.100000	-100.00
2059	-85.522659	452.961327	1.100000	-100.00
2060	-316.221026	441.718146	1.100000	-100.00
2061	-278.089413	601.640298	1.100000	-100.00
2062	-484.883133	460.535723	1.100000	-100.00
2063	-464.289376	197.564736	1.100000	-100.00
2064	-563.281822	168.948121	1.100000	-100.00
2065	-705.749834	-266.690846	1.100000	-100.00
2066	-573.377755	51.895150	1.100000	-100.00
2067	-734.644910	9.070956	1.100000	-100.00
2068	-566.778063	-188.609040	1.100000	-100.00
2069	-744.251429	257.988392	1.100000	-100.00
2070	-871.381225	193.331814	1.100000	-100.00
2071	-620.256063	19.243434	1.100000	-100.00
2072	-511.970527	-267.085865	1.100000	-100.00
2073	-535.120762	13.373995	1.100000	-100.00
2074	-741.371550	112.761119	1.100000	-100.00
2075	-466.839250	-216.511453	1.100000	-100.00
2076	-599.862715	-150.776063	1.100000	-100.00
2077	-308.354610	-137.136829	1.100000	-100.00
2078	-645.887851	114.457967	1.100000	-100.00
2079	-621.309109	108.729223	1.100000	-100.00
2080	-708.529199	223.381291	1.100000	-100.00
2081	-828.085228	-100.056285	1.100000	-100.00
2082	-371.704654	7.357216	1.100000	-100.00
2083	-393.119755	4.500996	1.100000	-100.00
2084	-328.941355	-47.039333	1.100000	-100.00
2085	-413.541525	157.423743	1.100000	-100.00
2086	-334.681462	-180.716256	1.100000	-100.00
2087	-527.401315	-91.716961	1.100000	-100.00
2088	-617.223437	-17.336625	1.100000	-100.00
2089	-421.895209	-181.165242	1.100000	-100.00
2090	-808.717057	-217.331365	1.100000	-100.00
2091	-688.853378	-8.736791	1.100000	-100.00
2092	-449.773401	124.938664	1.100000	-100.00
2093	-552.400753	25.931080	1.100000	-100.00
2094	-644.251443	-9.699333	1.100000	-100.00
2095	-879.394548	167.098129	1.100000	-100.00
2096	-657.412747	302.077043	1.100000	-100.00
2097	-395.648861	180.018969	1.100000	-100.00
2098	-893.566888	22.179993	1.100000	-100.00
2099	-365.309368	195.857730	1.100000	-100.00
2100	-458.569874	-100.235985	1.100000	-100.00
2101	-576.979197	-9.340182	1.100000	-100.00
2102	-879.727193	-28.328143	1.100000	-100.00
2103	-737.898684	242.894134	1.100000	-100.00
2104	-665.557199	-120.875864	1.100000	-100.00
2105	-566.924196	-184.207419	1.100000	-100.00
2106	-506.798460	-77.955725	1.100000	-100.00
2107	-442.963315	-132.949640	1.100000	-100.00
2108	-725.463219	-243.429644	1.100000	-100.00
2109	-549.744288	15.915883	1.100000	-100.00
2110	-591.838414	336.756385	1.100000	-100.00
2111	-677.216477	240.714635	1.100000	-100.00
2112	-368.111114	95.909731	1.100000	-100.00
2113	-589.914604	-25.770452	1.100000	-100.00
2114	-398.988247	-84.362274	1.100000	-100.00
2115	-581.310543	-176.082860	1.100000	-100.00
2116	-474.045471	200.808275	1.100000	-100.00
2117	-860.149826	29.372117	1.100000	-100.00
2118	-442.388572	14.204020	1.100000	-100.00
2119	-909.312852	-108.918683	1.100000	-100.00
2120	-350.850088	-38.236745	1.100000	-100.00
2121	-499.069540	286.305218	1.100000	-100.00
2122	-851.356869	-165.097877	1.100000	-100.00
2123	-639.249585	43.220045	1.100000	-100.00
2124	-747.257186	139.510181	1.100000	-100.00
2125	-867.466027	145.208316	1.100000	-100.00
2126	-598.950206	-258.767040	1.100000	-100.00
2127	-517.803115	172.592724	1.100000	-100.00
2128	-550.918765	260.598846	1.100000	-100.00
2129	-723.833197	-78.401630	1.100000	-100.00
2130	-428.999352	0.764677	1.100000	-100.00
2131	-675.573946	76.652509	1.100000	-100.00
2132	-507.326942	-290.168284	1.100000	-100.00
2133	-629.686130	105.943334	1.100000	-100.00
2134	-385.321913	-93.119587	1.100000	-100.00
2135	-815.196220	-156.280593	1.100000	-100.00
2136	-723.679034	279.117716	1.100000	-100.00
2137	-830.277805	207.837675	1.100000	-100.00
2138	-491.575141	61.815561	1.100000	-100.00
2139	-522.164575	-227.167045	1.100000	-100.00
2140	-582.446730	182.020109	1.100000	-100.00
2141	-692.402821	24.458665	1.100000	-100.00
2142	-808.661973	-36.982024	1.100000	-100.00
2143	-561.827986	36.671145	1.100000	-100.00
2144	-680.479669	0.242374	1.100000	-100.00
2145	-480.778589	-32.218289	1.100000	-100.00
2146	-877.226089	47.215255	1.100000	-100.00
2147	-718.847860	-252.071622	1.100000	-100.00
2148	-644.317642	256.238181	1.100000	-100.00
2149	-687.758398	-89.457538	1.100000	-100.00
2150	-746.070055	-78.534623	1.100000	-100.00
2151	-680.904328	-257.357978	1.100000	-100.00
2152	-431.272123	9.422569	1.100000	-100.00
2153	-673.302481	184.011934	1.100000	-100.00
2154	-647.577243	-256.970208	1.100000	-100.00
2155	-540.066623	-177.224629	1.100000	-100.00
2156	-749.730743	258.740712	1.100000	-100.00
2157	-579.335080	-132.742955	1.100000	-100.00
2158	-737.218660	-177.086348	1.100000	-100.00
2159	-554.881234	311.853312	1.100000	-100.00
2160	-754.829085	-67.075561	1.100000	-100.00
2161	-372.984156	-187.385147	1.100000	-100.00
2162	-308.560070	-177.653447	1.100000	-100.00
2163	-762.913284	64.768941	1.100000	-100.00
2164	-778.023418	-166.146470	1.100000	-100.00
2165	-342.140339	52.644785	1.100000	-100.00
2166	-575.797758	-294.939590	1.100000	-100.00
2167	-755.097801	-64.835496	1.100000	-100.00
2168	-713.183973	34.528197	1.100000	-100.00
2169	-695.166018	-173.504053	1.100000	-100.00
2170	-332.908792	60.809287	1.100000	-100.00
2171	-325.288978	-109.315932	1.100000	-100.00
2172	-382.511247	220.111350	1.100000	-100.00
2173	-551.881968	237.786501	1.100000	-100.00
2174	-622.759934	-249.627093	1.100000	-100.00
2175	-594.811003	-163.111768	1.100000	-100.00
2176	-455.348190	200.006066	1.100000	-100.00
2177	-753.666802	210.032189	1.100000	-100.00
2178	-596.292688	54.481539	1.100000	-100.00
2179	-456.156639	60.329083	1.100000	-100.00
2180	-342.043712	133.521748	1.100000	-100.00
2181	-642.123483	180.146890	1.100000	-100.00
2182	-321.937173	131.222367	1.100000	-100.00
2183	-327.848024	145.527682	1.100000	-100.00
2184	-330.069893	146.086715	1.100000	-100.00
2185	-800.111587	-146.072667	1.100000	-100.00
2186	-526.530224	-276.479174	1.100000	-100.00
2187	-717.028798	206.288436	1.100000	-100.00
2188	-646.373773	-308.612018	1.100000	-100.00
2189	-484.528464	218.484561	1.100000	-100.00
2190	-503.947799	-107.779239	1.100000	-100.00
2191	-781.528239	-168.961137	1.100000	-100.00
2192	-332.435572	168.367325	1.100000	-100.00
