TAG,SINR,DISTANCE,RXNODE,TXNODE
2,23.47,157.57,2718,5
2,14.52,205.80,3475,6
1,5.30,183.08,6202,12
2,11.31,283.42,6893,13
2,6.86,357.15,7431,34
2,8.61,212.63,1459,21
2,11.18,177.54,2275,23
2,12.48,210.08,4749,47
0,0.13,262.26,1781,22
2,24.69,121.37,4556,46
0,1.07,181.89,5458,29
1,4.97,240.80,6064,12
2,10.69,160.47,6512,50
2,11.92,179.29,755,39
2,9.33,212.88,1091,21
2,11.47,245.22,1425,21
2,16.78,256.87,7279,33
0,0.37,384.93,4396,26
2,10.42,332.39,4649,10
1,3.56,244.10,8733,55
1,5.60,375.28,8979,16
1,3.61,347.65,675,46
1,1.50,169.07,2762,24
2,10.06,313.51,7977,53
2,19.10,213.22,5595,49
2,28.44,121.19,9337,37
2,23.93,142.18,2649,43
2,8.22,165.64,3321,44
2,16.95,257.33,5222,10
2,21.97,207.88,6036,11
2,9.49,244.43,6649,32
1,4.04,193.19,1741,3
2,21.83,148.65,2000,22
2,13.05,226.96,3301,44
2,13.57,224.97,3036,24
2,22.42,147.39,3194,25
2,9.07,139.58,5305,10
2,19.64,77.65,5441,29
0,-0.21,388.10,5525,21
2,6.28,325.02,1028,46
1,3.27,288.76,1941,41
2,6.32,240.52,1986,41
2,15.04,284.88,7396,52
1,5.75,187.14,1261,40
2,22.61,148.63,4724,47
2,12.24,214.27,4847,9
2,10.79,309.20,6126,31
0,-3.09,597.44,6187,23
1,5.79,280.70,6284,50
2,13.79,262.72,454,38
2,11.36,208.32,1661,41
2,9.97,151.83,5926,11
2,8.62,184.61,7243,52
2,14.05,227.97,1083,2
2,7.22,273.31,1575,41
2,13.61,240.36,6588,32
2,11.79,284.07,1952,3
0,-1.34,323.02,2599,43
0,-2.13,276.82,5701,30
1,3.41,231.34,7851,15
2,7.06,357.64,8130,15
2,27.18,98.23,1443,40
1,5.12,343.45,1678,12
2,21.60,146.31,4616,9
1,4.07,364.48,4843,10
0,-1.08,419.85,6675,33
1,4.40,370.92,382,40
2,17.68,219.21,693,39
1,2.61,245.07,6258,50
2,8.02,338.97,3529,39
2,17.09,216.39,3622,7
1,5.37,224.07,4949,9
2,18.38,123.64,5783,49
2,16.55,262.35,5860,30
2,20.79,190.03,813,1
2,15.26,182.51,1372,2
2,12.99,210.69,2449,4
0,-1.01,291.47,8039,53
2,11.38,197.48,1805,41
2,14.66,234.46,1968,41
1,4.57,63.53,3582,7
2,25.04,221.29,5710,30
2,14.63,217.83,5945,49
2,9.92,270.69,6378,12
2,13.79,144.21,7407,52
1,2.15,249.59,7595,53
0,-0.47,316.72,8078,16
0,0.62,262.28,9376,18
2,23.17,85.66,2398,23
2,14.38,217.07,4415,46
1,4.96,353.09,4979,27
0,-0.74,581.21,9491,6
2,16.65,164.58,4753,47
2,9.57,319.05,5072,21
2,13.21,286.61,5245,29
2,9.64,327.85,5613,22
2,26.12,190.43,5682,30
2,7.35,340.09,2233,41
2,17.33,133.72,3212,6
2,11.22,206.49,3822,26
2,15.65,154.81,7454,14
1,3.85,345.44,9435,45
2,26.69,124.38,1884,3
2,16.46,277.29,4879,9
2,20.07,190.48,6658,13
2,21.35,235.74,3587,7
2,6.07,252.88,6000,11
2,19.93,190.13,2390,4
2,19.69,143.55,2395,23
1,3.67,380.48,3029,14
1,2.06,374.14,6940,50
1,3.89,253.66,7102,33
2,11.84,216.59,2607,43
2,15.71,272.24,5551,29
2,13.50,156.00,6056,11
2,15.26,240.56,2152,4
1,4.08,170.60,3236,44
0,0.04,574.91,6646,50
2,9.15,83.50,8043,15
1,2.79,371.55,657,46
0,-1.08,317.47,1242,40
0,-1.28,174.19,1328,2
2,10.57,289.95,8493,16
2,8.99,276.04,840,20
0,-0.30,407.32,3016,35
2,17.46,205.58,7930,34
2,11.26,267.18,354,38
2,17.30,138.62,2293,23
0,0.49,255.51,3121,44
2,24.74,135.95,3260,44
2,19.41,211.82,3869,45
2,17.13,178.66,5052,47
1,5.69,191.91,5694,30
2,23.73,130.36,7419,52
2,12.47,243.24,1195,2
2,13.42,248.90,1696,22
1,4.65,335.64,1720,48
2,11.70,242.72,9149,56
1,2.32,360.89,9192,45
1,3.10,362.63,6255,49
2,7.52,354.38,6345,49
2,7.55,306.48,9561,56
1,4.02,190.88,711,39
2,7.23,314.24,4411,8
2,15.08,129.45,5170,10
1,4.92,161.10,7061,32
2,14.32,236.17,7313,33
2,6.62,259.91,179,19
1,2.16,371.50,2135,41
1,5.09,299.43,3533,44
2,20.53,225.09,8742,17
2,6.50,325.95,1295,20
2,9.47,291.26,1465,40
0,0.11,405.81,2708,35
0,-3.29,286.70,8279,16
1,4.41,350.65,8462,44
2,21.13,188.15,8646,55
2,15.91,272.84,5030,9
2,13.56,278.03,6105,12
1,2.26,330.08,6497,50
2,19.93,167.05,5773,30
2,11.70,161.00,7306,52
2,15.10,196.13,880,20
2,12.43,268.49,975,20
1,3.86,213.52,2816,24
2,10.35,309.65,2017,19
2,19.53,198.51,2371,42
2,12.75,63.04,7009,13
2,8.31,302.87,1074,21
0,-1.96,563.49,1441,3
2,12.77,250.39,1457,2
2,6.34,318.01,6822,33
2,27.40,134.03,8766,17
2,17.74,263.86,9000,17
1,1.78,256.97,5877,49
1,4.26,357.14,1447,20
2,26.07,112.68,2094,42
2,7.53,239.53,2829,43
2,16.57,148.33,3160,6
1,5.71,362.88,7838,43
2,16.92,277.09,8921,55
2,11.33,271.91,3508,44
2,13.20,276.35,4553,46
2,24.42,187.58,5612,30
2,7.78,269.42,6002,49
2,7.85,307.72,6418,12
2,9.60,289.07,1779,41
2,14.75,256.58,2520,42
2,10.01,267.17,2731,5
2,15.34,272.30,9499,56
2,17.66,232.20,7074,33
2,7.27,251.45,8026,53
2,15.46,296.20,8720,55
2,24.13,179.98,9279,56
2,12.50,260.83,1525,21
1,3.84,197.40,5025,9
2,20.28,128.73,5703,11
2,28.93,143.72,5941,11
1,2.24,365.39,7405,34
2,14.02,110.08,1909,41
2,12.01,182.35,2041,3
2,10.02,242.63,4519,8
2,16.73,254.55,5083,29
2,8.27,280.40,5339,10
0,-2.85,537.21,5622,29
0,0.22,383.70,6299,23
1,1.71,246.00,6533,31
1,2.25,336.48,974,37
2,10.69,268.45,3307,6
2,11.15,219.00,4023,26
2,22.35,147.83,8748,36
2,6.06,129.74,9446,56
2,6.70,191.38,2010,3
2,7.96,94.68,3328,44
2,13.95,218.00,5322,48
2,12.59,195.24,1608,3
2,12.62,226.55,4861,9
2,13.51,189.05,6892,13
2,17.87,103.29,705,20
2,14.03,197.12,3329,6
2,13.66,253.14,7039,13
2,7.31,325.50,7071,42
1,2.99,282.76,7777,34
2,14.01,142.73,8396,35
2,18.64,210.02,2589,5
2,21.67,160.73,4152,46
2,25.76,148.43,6999,13
2,17.68,248.14,5096,10
2,8.68,179.91,7493,33
2,18.85,162.24,351,0
2,15.70,235.78,2271,42
2,21.41,177.50,2790,24
2,30.82,115.99,7613,15
0,0.38,262.29,8006,53
2,9.43,321.29,8683,56
1,3.13,56.52,7298,14
0,-0.15,400.68,2804,14
2,6.47,307.52,4329,46
2,12.66,224.73,4560,27
2,34.72,115.95,4056,7
2,13.72,218.63,664,39
2,19.17,201.69,1088,40
2,13.13,266.18,7260,52
0,-1.73,186.37,8694,17
2,30.59,95.87,9440,18
1,4.23,249.38,161,0
1,5.84,174.24,899,39
2,9.69,314.25,4149,2
1,1.57,345.49,5967,22
2,17.28,191.18,7537,33
2,16.21,251.38,4085,27
0,0.03,561.28,4179,2
0,1.00,372.69,5811,22
1,4.56,58.35,101,38
0,-0.20,58.83,6695,32
2,16.70,272.20,8899,17
2,19.25,117.84,2389,4
2,7.76,276.57,6498,50
1,2.77,380.12,7948,43
2,14.87,275.85,7888,34
2,16.88,166.35,1552,2
2,7.56,267.35,3761,45
1,5.36,210.44,5226,10
2,23.51,77.07,2252,4
1,4.77,290.06,5290,48
0,-0.71,298.96,6437,31
2,20.03,183.60,7068,14
2,10.08,125.34,7986,15
2,22.40,173.88,9237,18
2,8.31,231.74,89,0
1,4.50,372.67,542,40
1,2.32,277.88,2567,24
2,14.74,250.44,3542,6
1,1.60,286.97,3774,45
2,20.69,172.68,3811,26
2,9.23,68.10,4210,27
2,6.73,219.67,6112,12
2,21.37,152.16,1913,22
2,24.79,124.01,2122,23
2,21.54,170.07,2226,4
2,28.51,136.77,6459,50
0,-2.68,257.02,7675,53
2,9.19,321.96,5854,30
2,7.15,311.79,1877,41
2,7.58,327.10,2167,24
2,24.75,182.30,4057,45
2,14.18,152.19,4788,9
2,15.77,233.30,6173,12
1,1.41,244.94,7259,33
2,12.38,253.47,8663,36
2,9.64,238.04,1021,1
2,22.48,140.26,1515,21
2,18.80,205.93,4078,27
2,7.85,316.91,6382,31
2,22.34,225.89,7949,53
2,26.06,122.25,8660,36
2,7.40,106.78,7022,51
2,28.06,141.74,7281,33
2,7.60,235.55,8847,17
2,18.10,153.41,3707,26
2,10.44,264.92,3962,26
2,14.89,275.49,4468,27
1,3.44,379.09,2847,14
1,2.90,129.96,3758,7
0,1.10,317.09,8263,35
2,16.05,234.45,893,20
2,6.13,355.07,1740,12
0,0.81,340.95,2134,24
2,6.91,341.52,8289,44
1,4.73,302.05,4066,46
2,21.60,155.47,4206,27
2,9.01,251.45,5444,29
2,25.82,79.22,8016,53
1,5.01,325.40,824,46
2,6.65,357.24,1577,12
2,7.49,66.40,1890,41
2,13.41,232.04,8404,16
0,0.15,351.27,9360,6
2,7.06,225.87,1991,41
2,11.32,230.01,2174,4
1,4.05,234.39,5591,11
0,0.33,306.12,8042,15
1,2.62,261.42,9232,56
1,4.43,329.42,2446,13
2,13.85,256.54,4606,28
2,16.52,230.81,6569,32
2,9.23,287.73,4867,47
2,15.01,318.84,6021,30
2,19.74,160.58,8293,16
2,15.52,167.16,1801,41
1,5.70,278.50,1882,41
2,13.66,205.70,4089,46
2,15.56,239.85,7492,14
1,5.58,73.17,1033,20
2,23.08,162.28,4228,46
2,19.81,198.09,7350,14
1,5.32,225.33,7133,33
2,10.60,327.16,8321,54
2,10.47,298.85,350,19
2,6.47,353.29,2267,13
1,4.51,320.67,5805,11
0,0.04,266.67,68,19
1,1.80,196.19,6619,13
2,27.02,130.63,471,19
2,12.65,208.92,3180,44
2,7.33,290.28,4870,28
2,21.45,212.92,8617,17
1,4.51,270.69,9230,37
2,21.24,77.61,800,20
2,31.65,116.98,4054,45
1,5.85,215.48,7642,34
2,17.82,185.13,5197,29
2,26.11,152.51,5923,11
2,10.42,273.66,8469,16
2,11.85,209.51,9114,56
2,11.51,257.40,1963,22
2,14.48,176.58,2030,3
2,11.04,309.06,2980,14
1,5.57,325.78,1808,48
2,13.55,318.35,4102,8
2,10.54,301.32,2070,42
2,14.28,244.65,5752,49
2,11.43,265.27,1948,22
1,2.53,339.07,2083,41
2,11.41,200.57,442,0
2,17.09,232.08,845,1
1,5.11,263.62,1584,41
2,13.24,281.50,7285,14
2,31.98,96.62,7931,15
2,16.66,224.13,2833,5
1,5.97,179.04,4287,8
0,0.17,400.13,7212,34
2,10.97,289.67,7737,53
2,14.58,303.13,9039,55
0,1.07,371.73,99,4
0,-1.73,350.99,7265,34
2,31.93,147.37,7650,53
2,33.45,86.93,5632,30
2,15.05,221.29,295,19
2,21.07,134.63,3743,7
2,7.99,243.72,5558,10
2,26.78,141.42,7395,33
2,24.53,150.76,7536,14
2,16.01,263.64,9102,56
2,7.98,193.27,618,1
2,26.31,133.91,3139,6
1,5.77,348.88,6068,49
2,24.98,165.94,5901,49
2,11.98,244.98,9082,56
1,4.99,223.94,2754,5
0,-0.46,572.95,4576,27
2,11.76,331.23,4681,28
2,19.05,76.94,6729,32
2,14.37,253.77,7368,14
2,19.47,290.62,7749,53
2,16.22,164.06,8584,55
2,20.88,189.74,9089,37
1,3.26,267.41,2772,24
1,1.18,278.73,3566,7
0,0.11,325.65,4333,46
2,8.51,297.48,3909,7
2,12.98,236.94,5708,11
2,11.22,241.08,6884,13
2,27.66,139.57,8978,17
0,-0.74,346.22,9173,6
0,-5.14,600.67,100,40
2,26.60,128.52,778,20
0,-0.15,244.67,936,39
2,14.79,247.77,6693,51
2,24.12,215.01,7600,53
2,30.28,132.51,7787,34
0,-0.61,416.64,9397,45
2,19.05,117.43,795,39
2,12.13,287.68,1029,39
0,-1.49,54.67,5341,48
2,27.11,101.46,2526,23
2,9.82,291.86,150,38
2,15.51,188.01,275,38
1,1.22,240.49,1505,21
1,2.56,271.00,2629,24
2,12.71,272.88,3166,44
2,26.70,136.90,6980,51
2,14.10,173.69,290,19
2,8.58,265.42,1073,21
2,15.45,247.67,1163,21
1,2.66,360.89,5331,11
2,8.07,173.32,5537,48
1,2.89,66.06,5668,11
2,20.40,166.75,9100,56
2,12.71,255.91,836,20
0,0.40,301.78,6821,32
1,1.85,261.12,7915,15
2,28.55,99.77,3431,6
1,1.42,225.17,4395,8
2,24.04,163.71,7140,14
2,18.08,86.29,264,0
2,19.69,179.26,1519,2
2,6.52,201.90,2168,42
1,4.50,237.92,9207,37
1,4.90,133.79,4189,8
2,10.38,283.81,4566,47
0,0.32,226.41,4667,28
2,29.25,109.28,6135,12
2,12.40,266.02,8141,16
0,-3.21,604.41,8159,44
2,6.89,261.48,1042,20
2,13.81,166.94,1879,22
1,4.38,369.78,3041,35
1,1.17,184.22,8220,35
2,20.79,192.60,9548,18
0,-4.54,597.05,1614,12
0,-2.34,571.35,3009,14
2,24.52,185.13,5592,11
0,-0.25,245.01,9177,37
2,10.33,286.07,2937,43
2,6.93,302.70,6038,49
2,35.17,100.25,7708,53
2,21.07,259.34,7895,53
2,14.59,175.80,8568,36
2,21.98,174.39,272,19
2,10.52,268.21,4178,46
2,13.44,269.85,4301,46
2,14.49,216.15,6215,31
1,2.21,234.51,8335,16
2,13.02,122.02,3942,7
2,17.47,197.72,5169,48
0,0.37,240.85,5570,49
2,15.77,259.83,5683,30
2,17.91,192.86,8531,16
2,11.18,61.40,598,39
0,-0.54,413.67,739,37
2,23.10,76.85,2702,5
2,20.09,230.68,6774,32
2,16.20,240.33,8807,17
2,7.33,327.33,9281,6
2,28.95,104.97,3025,43
2,6.36,286.67,3382,44
2,15.43,155.25,5229,29
1,3.65,119.78,8128,16
2,13.62,262.58,637,20
2,26.89,113.53,5366,10
2,29.30,134.46,7552,52
2,13.03,323.27,9033,55
1,1.84,399.80,1446,3
2,10.31,315.79,6768,33
2,12.55,61.98,8158,54
2,28.82,99.36,3308,44
2,13.21,294.08,4615,9
1,4.74,324.46,5835,11
2,28.78,79.02,5965,49
2,14.20,117.33,7064,52
2,9.88,268.62,1592,22
0,-3.21,583.46,1788,48
2,10.86,236.83,1994,41
2,22.47,176.96,8854,36
1,4.84,297.91,7318,33
2,25.40,79.63,3430,25
2,10.45,289.97,5027,28
2,15.04,238.18,7230,14
2,16.97,206.64,4493,27
0,-1.27,584.39,4720,27
2,21.12,216.12,7514,52
1,3.67,116.79,1899,22
2,14.96,254.02,7173,52
2,10.93,253.72,8894,55
2,25.54,139.78,5916,30
2,22.54,145.88,6141,50
2,24.18,181.83,8858,55
2,17.04,220.51,268,38
2,12.92,275.15,1423,40
2,32.19,124.01,5709,30
2,16.21,144.75,8542,16
2,12.71,194.64,1502,40
2,7.64,338.26,2902,38
1,3.54,192.17,3452,44
2,28.78,183.19,3709,7
2,28.19,172.09,3849,7
0,-0.87,345.02,4492,26
0,-0.73,394.04,817,46
2,6.92,285.66,1919,41
1,2.25,269.40,2797,43
2,20.06,176.48,1078,2
2,16.75,132.36,2842,24
1,5.63,207.20,7180,33
2,8.77,315.19,3026,38
2,9.25,307.04,9372,18
2,12.21,285.77,1473,2
2,10.43,160.86,2351,42
2,18.15,200.39,2506,4
2,13.43,278.45,2602,43
1,3.33,313.88,4617,28
2,16.43,223.01,5607,11
2,10.48,246.23,8221,16
0,-2.90,578.10,3225,36
2,15.90,153.82,3228,25
2,28.35,114.88,5278,29
2,6.91,350.99,8516,44
2,7.08,308.49,286,38
1,5.38,368.87,3904,1
2,11.67,211.38,6188,31
2,18.69,84.52,6229,50
0,0.16,348.55,6583,33
1,4.43,256.35,616,39
1,3.20,60.17,1183,21
2,23.71,170.29,5051,28
2,27.72,120.71,2463,42
2,18.59,273.29,7670,53
2,8.75,76.51,8562,16
1,5.23,333.79,7611,43
2,11.32,180.25,8017,34
1,2.11,342.32,8658,16
2,26.09,132.41,8873,55
2,15.86,128.94,159,19
0,-1.52,335.15,3277,25
2,10.63,207.84,6906,51
2,15.56,247.33,4253,8
2,26.58,166.78,5720,11
2,30.56,102.71,8855,55
2,7.61,208.40,6537,12
2,11.87,239.36,7896,53
2,21.75,115.81,8715,55
2,28.18,118.73,570,20
2,12.38,229.45,1768,3
2,20.65,190.73,1943,22
2,19.49,102.87,6290,12
2,22.25,82.27,7085,33
2,17.12,212.10,7387,52
2,17.74,220.96,8149,35
2,9.25,282.07,636,1
2,7.46,257.63,3337,25
0,-0.17,567.09,6162,23
2,17.67,293.00,5676,30
2,28.39,125.42,8196,54
1,1.18,282.01,2726,24
1,3.39,293.17,5560,10
2,25.89,171.88,5639,30
1,4.15,307.14,7352,52
2,24.63,219.62,3903,7
0,-1.33,602.55,5814,22
2,21.06,153.06,209,38
2,17.97,218.70,1950,22
1,2.20,167.71,2661,5
2,12.45,248.67,6755,13
2,10.82,331.47,6756,32
2,28.77,128.44,6844,32
2,27.71,90.59,417,19
1,6.02,299.07,1542,40
2,6.93,188.71,3102,6
2,8.76,136.25,6049,30
1,1.94,333.38,9431,56
2,24.63,152.37,694,1
1,5.27,298.50,838,20
2,6.69,122.14,3968,26
1,2.81,304.96,4641,28
1,1.18,388.17,4939,27
2,8.12,312.62,7424,33
1,5.16,249.52,669,20
2,17.42,208.03,2909,24
0,-3.31,583.17,3211,5
2,10.56,306.35,8716,17
2,15.31,200.66,9222,56
2,7.68,310.36,3589,45
2,28.23,107.58,3728,26
0,-0.06,364.92,8586,16
0,1.08,215.80,2310,23
2,18.80,195.33,6329,50
0,0.98,363.72,9335,45
2,16.65,241.44,4958,9
1,1.16,361.08,103,25
2,13.16,185.28,3957,26
2,15.31,252.02,4451,46
2,24.30,183.59,3888,26
2,14.04,223.99,4650,47
2,8.45,197.00,2680,24
1,1.34,347.81,3302,5
2,7.98,298.30,5549,48
2,34.22,104.72,3936,7
2,6.45,101.62,5552,29
2,10.09,262.54,6858,13
2,16.70,273.82,6871,51
2,6.67,245.26,7025,51
1,2.47,203.73,119,38
2,25.02,79.21,822,1
2,11.07,296.87,3031,43
2,9.76,283.23,9066,56
2,6.24,336.37,2260,24
2,12.57,276.69,2581,43
1,4.97,284.49,6484,12
2,11.26,177.11,7052,32
2,6.91,279.18,7361,33
2,11.30,183.75,7465,52
1,2.31,357.74,1679,48
0,-2.63,338.09,1724,3
1,5.44,221.90,6861,13
2,28.78,98.39,7660,34
2,16.51,192.67,782,39
2,8.34,330.03,1139,20
2,11.19,264.95,4653,28
2,15.79,166.72,572,20
1,5.07,364.09,7057,33
2,23.74,161.35,7818,15
2,11.65,238.61,2711,5
2,9.44,317.03,2783,38
0,0.64,382.41,4379,2
2,14.36,281.44,6208,50
2,21.48,205.15,6661,32
2,11.34,296.90,992,20
1,1.96,324.81,2148,4
2,13.65,252.12,2412,42
2,34.32,123.37,7604,53
2,14.31,284.98,9174,56
2,28.82,108.40,826,1
0,0.77,242.50,1387,2
1,4.26,69.26,7078,52
2,11.22,194.98,2527,42
2,9.04,61.22,2619,5
2,23.12,184.69,4755,9
2,14.36,280.27,6343,50
2,21.39,205.36,6405,31
2,8.71,289.50,1432,2
1,4.49,171.51,1742,22
2,12.33,248.44,1799,41
1,1.82,186.37,7421,33
2,9.08,292.43,8280,16
2,16.48,174.45,8900,55
1,3.35,359.79,5961,22
1,5.51,352.04,7517,42
2,20.34,227.29,8590,55
0,-0.02,379.00,1677,19
2,17.79,306.92,3749,7
1,2.37,232.10,9559,56
0,-1.48,582.78,8255,44
0,-1.37,615.36,8885,56
2,10.60,270.48,3543,6
2,11.65,275.21,3682,26
2,12.43,227.68,6085,12
2,6.57,197.52,3027,24
1,4.04,311.51,4832,47
1,5.16,148.16,8556,16
2,25.74,133.40,729,1
2,12.92,123.68,1705,41
0,-0.77,330.79,1728,41
1,4.87,297.33,7018,13
2,9.65,321.53,780,46
2,12.44,211.07,803,1
2,12.58,277.29,5548,29
2,6.06,217.93,225,38
2,8.97,284.72,4095,46
1,4.06,307.59,5891,11
2,23.51,116.67,6667,13
2,13.50,214.38,8727,55
2,7.45,249.37,1456,2
2,9.68,316.39,2150,41
2,20.73,212.14,3780,26
1,5.90,301.86,7090,14
2,6.21,199.29,922,20
2,26.64,106.79,1955,22
2,7.35,296.54,2216,42
0,-0.20,342.79,6745,50
2,21.68,193.50,7437,33
2,22.93,222.19,7567,53
2,8.72,252.08,8063,54
2,17.07,243.08,8536,16
1,1.25,326.82,1016,39
2,15.09,291.55,5361,29
2,11.48,276.45,5476,48
0,0.79,301.19,908,39
2,9.46,145.76,1442,40
0,0.03,264.37,3170,6
2,14.42,261.59,4136,46
2,12.24,141.12,5726,11
2,16.22,154.18,5853,30
1,2.35,303.25,7526,33
1,1.13,355.00,1997,48
1,2.22,342.38,2566,14
1,4.28,293.03,3063,44
0,-2.06,426.47,9353,45
2,22.41,194.71,7837,53
2,13.91,191.75,8414,35
0,0.06,334.45,3858,45
2,9.14,137.54,6111,31
2,22.82,200.23,7668,34
2,6.65,351.61,7671,43
2,20.58,75.16,2139,42
2,25.59,102.60,3490,6
1,3.28,354.38,6198,49
2,7.43,302.13,1521,40
2,7.61,336.73,4671,27
2,10.29,290.58,5924,30
2,11.83,273.25,9130,37
2,16.06,243.34,2800,43
1,4.51,258.78,4481,8
2,15.19,247.96,5158,10
0,1.05,283.94,4795,28
0,-0.09,579.83,6200,49
1,4.45,305.31,1569,3
1,4.20,332.27,2733,35
2,8.78,322.41,3181,36
2,16.26,193.94,7683,34
2,18.03,231.88,8737,55
2,25.83,166.93,8749,55
2,19.35,119.88,3672,26
1,5.66,220.91,5721,49
2,12.43,160.96,6327,12
2,6.26,198.19,6515,12
2,6.12,278.14,6567,13
2,30.88,126.65,7797,15
1,3.44,271.96,9249,56
1,2.33,250.07,9560,56
2,13.10,273.75,87,19
1,2.74,243.14,696,1
1,3.34,178.50,1752,41
2,22.74,167.33,7149,33
2,21.32,167.88,8968,36
2,15.40,189.96,2391,23
0,0.82,298.02,3573,26
2,24.91,125.53,4763,9
2,9.35,283.00,7222,33
2,6.18,290.53,8249,16
2,10.44,211.21,2837,43
2,7.60,274.51,3489,44
2,6.24,58.93,3982,26
2,10.31,341.24,8284,15
2,10.53,289.25,8852,55
0,-2.22,567.69,1439,20
2,8.95,169.95,1496,40
2,7.05,92.96,7101,52
2,18.66,197.13,2355,23
1,1.81,345.92,2886,35
2,11.56,266.78,6685,13
0,0.94,256.17,429,19
2,6.12,180.62,775,39
2,12.53,65.06,1401,40
2,23.86,187.74,7597,15
2,8.98,265.42,8875,36
2,15.94,239.39,2985,5
2,18.31,211.98,3146,25
2,9.13,340.07,6655,33
2,6.60,255.89,6084,12
1,3.42,343.17,576,46
2,28.78,132.36,3631,45
2,16.85,180.40,5638,49
2,15.77,251.03,4003,26
2,18.33,215.45,8674,17
2,9.61,314.48,9513,45
2,14.41,145.22,549,0
2,14.33,211.90,2157,23
2,7.45,218.35,3598,26
2,14.67,223.58,8283,35
0,-0.00,426.23,3013,14
2,16.58,128.01,5327,48
2,16.30,86.14,8048,34
1,1.96,204.29,8292,35
2,12.85,255.34,537,0
0,1.01,192.98,1460,2
2,14.63,171.87,6323,12
2,13.88,91.32,7427,33
2,11.26,281.97,1463,40
1,2.37,335.43,2264,13
2,29.76,125.43,5044,28
2,26.34,129.21,7812,53
2,20.55,187.08,8224,35
2,14.40,155.35,1761,3
2,19.06,241.18,4672,28
2,34.03,101.13,5983,30
1,1.67,362.20,9064,45
1,1.77,223.12,2634,24
2,6.68,233.77,3083,25
2,21.18,226.03,4051,7
2,27.85,115.46,4427,46
2,28.71,130.69,4499,27
1,2.34,390.85,329,25
2,19.69,166.28,831,39
1,3.06,194.22,2666,43
1,1.24,303.83,8305,16
2,22.32,160.59,8355,16
2,10.39,304.34,6342,12
2,22.94,79.94,7351,52
2,7.09,271.24,7483,52
2,10.58,295.96,4429,8
2,23.51,145.95,4151,46
0,0.64,355.92,4225,26
2,15.96,289.25,6706,51
2,29.14,123.25,8560,54
2,27.72,84.59,8805,55
1,1.19,378.58,2668,14
2,20.13,143.42,3520,44
2,10.96,110.39,3877,26
2,7.65,266.35,9518,18
2,6.66,314.54,5002,9
2,14.44,104.98,7125,14
2,29.31,111.08,8475,35
2,18.45,210.04,3208,25
1,2.30,307.49,3933,45
0,0.11,331.47,6420,50
1,5.75,328.03,6794,33
0,0.64,55.44,7203,52
2,6.11,348.11,1748,19
2,7.39,269.59,2175,23
1,5.83,355.45,5492,11
2,30.17,122.61,4699,28
2,12.14,295.03,5695,30
2,16.44,228.22,451,38
2,13.87,233.88,472,38
0,0.98,323.41,4684,47
2,24.18,180.52,4262,8
2,9.94,291.09,7192,33
2,22.43,77.95,2240,42
1,1.69,346.55,3304,36
0,-0.97,351.57,3528,5
2,24.81,151.67,699,20
2,28.82,118.13,8941,36
2,25.64,163.58,6427,31
2,15.92,241.29,8243,54
2,9.48,120.10,8530,35
2,6.90,235.03,153,38
2,19.55,221.64,7366,33
0,0.17,350.32,2940,14
2,19.75,189.69,3098,44
2,12.64,281.09,9233,56
2,13.28,300.93,3897,26
2,25.17,142.55,777,1
2,26.78,131.72,1313,2
2,11.94,275.35,3394,6
2,14.27,263.94,5512,48
0,-0.22,359.50,6485,49
1,2.40,310.22,900,20
1,1.86,233.72,3090,44
1,4.05,162.32,4669,47
2,28.40,134.80,5873,11
1,2.45,212.85,7416,14
2,20.78,78.84,8930,55
2,11.88,318.08,9445,18
0,0.51,82.13,9452,18
1,4.46,332.27,2583,38
2,16.39,227.97,5225,10
1,3.69,326.65,7088,42
2,10.74,203.95,4803,47
1,4.88,361.33,7113,42
2,14.76,291.11,7928,15
2,6.05,234.67,1660,22
2,11.19,220.38,1824,41
1,2.17,260.18,2693,5
1,4.16,84.08,3642,7
2,24.23,153.57,4633,28
2,24.39,165.11,5647,30
2,7.29,296.89,4248,46
1,5.02,264.76,5943,30
2,10.61,107.41,1765,41
2,8.06,338.81,3140,39
2,20.52,190.64,3885,45
1,4.27,237.47,7662,53
2,12.34,297.42,4181,8
0,-0.37,355.28,4706,27
2,18.21,200.53,7232,33
0,-2.06,346.94,211,40
2,16.57,223.65,543,0
2,7.84,225.31,6702,32
2,19.41,131.93,4022,7
2,26.58,123.40,4464,27
1,6.02,261.59,6937,51
2,33.97,108.47,7564,53
1,4.98,371.74,8238,44
2,26.62,107.15,809,1
2,16.09,224.43,2659,5
2,23.14,149.00,4009,7
2,11.27,132.52,8513,35
2,29.01,115.93,8656,36
2,8.44,138.79,9348,37
0,-1.44,185.31,7000,13
2,8.49,310.73,7487,52
0,1.06,391.57,1181,20
2,8.96,282.21,4767,9
0,-0.41,395.23,5266,21
2,9.13,318.28,3125,5
2,18.39,65.63,7247,33
2,15.41,168.32,8142,54
1,4.55,250.29,2780,24
2,15.28,246.03,3418,25
2,29.81,91.72,3941,45
2,9.36,167.77,75,0
2,9.06,308.83,1179,20
2,11.52,221.78,2045,41
0,-1.13,269.55,6530,50
0,-0.04,312.22,8089,16
2,14.11,299.27,9003,17
2,22.78,198.78,9551,18
2,18.38,152.92,92,19
1,5.69,368.14,7659,43
2,12.06,260.35,8345,16
2,25.66,77.67,4828,47
1,5.14,281.06,5501,29
1,4.61,324.90,6124,50
